,Date,Month,Locality,Site,Bar,Station,Counter,Quadrat_ID,Live_Dead,Size,Count,Treatment,Location,Substation,Year,Epoch,NewStation
2334,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_01,D,NA,1,control,NA,CRI2,2010,1,CRI2
2335,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_01,L,NA,38,control,NA,CRI2,2010,1,CRI2
2336,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_02,D,NA,0,control,NA,CRI2,2010,1,CRI2
2337,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_02,L,NA,16,control,NA,CRI2,2010,1,CRI2
2338,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_03,D,NA,7,control,NA,CRI2,2010,1,CRI2
2339,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_03,L,NA,17,control,NA,CRI2,2010,1,CRI2
2340,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,D,24.7,1,control,NA,CRI2,2010,1,CRI2
2341,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,D,39,1,control,NA,CRI2,2010,1,CRI2
2342,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,D,32.6,1,control,NA,CRI2,2010,1,CRI2
2343,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,D,32.8,1,control,NA,CRI2,2010,1,CRI2
2344,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,D,38.3,1,control,NA,CRI2,2010,1,CRI2
2345,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,D,36.9,1,control,NA,CRI2,2010,1,CRI2
2346,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,40,1,control,NA,CRI2,2010,1,CRI2
2347,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,32,1,control,NA,CRI2,2010,1,CRI2
2348,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,40.7,1,control,NA,CRI2,2010,1,CRI2
2349,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,33.4,1,control,NA,CRI2,2010,1,CRI2
2350,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,41.2,1,control,NA,CRI2,2010,1,CRI2
2351,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,70.4,1,control,NA,CRI2,2010,1,CRI2
2352,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,29.7,1,control,NA,CRI2,2010,1,CRI2
2353,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,32.4,1,control,NA,CRI2,2010,1,CRI2
2354,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,46.4,1,control,NA,CRI2,2010,1,CRI2
2355,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,30.4,1,control,NA,CRI2,2010,1,CRI2
2356,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,37.2,1,control,NA,CRI2,2010,1,CRI2
2357,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,40.1,1,control,NA,CRI2,2010,1,CRI2
2358,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,53.7,1,control,NA,CRI2,2010,1,CRI2
2359,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,37.4,1,control,NA,CRI2,2010,1,CRI2
2360,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,43.6,1,control,NA,CRI2,2010,1,CRI2
2361,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,26.3,1,control,NA,CRI2,2010,1,CRI2
2362,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,41.3,1,control,NA,CRI2,2010,1,CRI2
2363,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,46,1,control,NA,CRI2,2010,1,CRI2
2364,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,29.9,1,control,NA,CRI2,2010,1,CRI2
2365,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,39.4,1,control,NA,CRI2,2010,1,CRI2
2366,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,38.2,1,control,NA,CRI2,2010,1,CRI2
2367,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,30.1,1,control,NA,CRI2,2010,1,CRI2
2368,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,36.4,1,control,NA,CRI2,2010,1,CRI2
2369,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,36.7,1,control,NA,CRI2,2010,1,CRI2
2370,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,55,1,control,NA,CRI2,2010,1,CRI2
2371,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,53.8,1,control,NA,CRI2,2010,1,CRI2
2372,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,55.6,1,control,NA,CRI2,2010,1,CRI2
2373,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_04,L,21.8,1,control,NA,CRI2,2010,1,CRI2
2374,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_05,D,NA,3,control,NA,CRI2,2010,1,CRI2
2375,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_05,L,NA,18,control,NA,CRI2,2010,1,CRI2
2376,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,D,NA,0,control,NA,CRI2,2010,1,CRI2
2377,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,36.1,1,control,NA,CRI2,2010,1,CRI2
2378,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,35.2,1,control,NA,CRI2,2010,1,CRI2
2379,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,38.2,1,control,NA,CRI2,2010,1,CRI2
2380,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,23.1,1,control,NA,CRI2,2010,1,CRI2
2381,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,42.8,1,control,NA,CRI2,2010,1,CRI2
2382,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,53.7,1,control,NA,CRI2,2010,1,CRI2
2383,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,29.6,1,control,NA,CRI2,2010,1,CRI2
2384,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,27.8,1,control,NA,CRI2,2010,1,CRI2
2385,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,40.6,1,control,NA,CRI2,2010,1,CRI2
2386,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,36.8,1,control,NA,CRI2,2010,1,CRI2
2387,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,48.5,1,control,NA,CRI2,2010,1,CRI2
2388,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,44.3,1,control,NA,CRI2,2010,1,CRI2
2389,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_06,L,21.5,1,control,NA,CRI2,2010,1,CRI2
2390,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,42,1,control,NA,CRI2,2010,1,CRI2
2391,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,39.6,1,control,NA,CRI2,2010,1,CRI2
2392,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,39,1,control,NA,CRI2,2010,1,CRI2
2393,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,31.8,1,control,NA,CRI2,2010,1,CRI2
2394,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,50.6,1,control,NA,CRI2,2010,1,CRI2
2395,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,45.4,1,control,NA,CRI2,2010,1,CRI2
2396,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,D,21.2,1,control,NA,CRI2,2010,1,CRI2
2397,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,21.8,1,control,NA,CRI2,2010,1,CRI2
2398,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,29.5,1,control,NA,CRI2,2010,1,CRI2
2399,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,45.7,1,control,NA,CRI2,2010,1,CRI2
2400,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,54,1,control,NA,CRI2,2010,1,CRI2
2401,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,41.1,1,control,NA,CRI2,2010,1,CRI2
2402,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,38.4,1,control,NA,CRI2,2010,1,CRI2
2403,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,32.8,1,control,NA,CRI2,2010,1,CRI2
2404,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,18,1,control,NA,CRI2,2010,1,CRI2
2405,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,25.7,1,control,NA,CRI2,2010,1,CRI2
2406,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,33,1,control,NA,CRI2,2010,1,CRI2
2407,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,39.6,1,control,NA,CRI2,2010,1,CRI2
2408,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,50.2,1,control,NA,CRI2,2010,1,CRI2
2409,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,30.6,1,control,NA,CRI2,2010,1,CRI2
2410,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,44.8,1,control,NA,CRI2,2010,1,CRI2
2411,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,19.1,1,control,NA,CRI2,2010,1,CRI2
2412,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,44,1,control,NA,CRI2,2010,1,CRI2
2413,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,17.3,1,control,NA,CRI2,2010,1,CRI2
2414,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,41,1,control,NA,CRI2,2010,1,CRI2
2415,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,32,1,control,NA,CRI2,2010,1,CRI2
2416,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,17.3,1,control,NA,CRI2,2010,1,CRI2
2417,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,23,1,control,NA,CRI2,2010,1,CRI2
2418,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,47.4,1,control,NA,CRI2,2010,1,CRI2
2419,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,29.6,1,control,NA,CRI2,2010,1,CRI2
2420,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,18.4,1,control,NA,CRI2,2010,1,CRI2
2421,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,40.6,1,control,NA,CRI2,2010,1,CRI2
2422,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_07,L,27.9,1,control,NA,CRI2,2010,1,CRI2
2423,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_08,D,NA,2,control,NA,CRI2,2010,1,CRI2
2424,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_08,L,NA,15,control,NA,CRI2,2010,1,CRI2
2425,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,25.7,1,control,NA,CRI2,2010,1,CRI2
2426,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,31.8,1,control,NA,CRI2,2010,1,CRI2
2427,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,25.5,1,control,NA,CRI2,2010,1,CRI2
2428,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,25.7,1,control,NA,CRI2,2010,1,CRI2
2429,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,13.9,1,control,NA,CRI2,2010,1,CRI2
2430,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,41,1,control,NA,CRI2,2010,1,CRI2
2431,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,32.4,1,control,NA,CRI2,2010,1,CRI2
2432,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,D,23.7,1,control,NA,CRI2,2010,1,CRI2
2433,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,40,1,control,NA,CRI2,2010,1,CRI2
2434,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,35.7,1,control,NA,CRI2,2010,1,CRI2
2435,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,25,1,control,NA,CRI2,2010,1,CRI2
2436,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,42.8,1,control,NA,CRI2,2010,1,CRI2
2437,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,25.6,1,control,NA,CRI2,2010,1,CRI2
2438,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,38.3,1,control,NA,CRI2,2010,1,CRI2
2439,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,48,1,control,NA,CRI2,2010,1,CRI2
2440,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,49.6,1,control,NA,CRI2,2010,1,CRI2
2441,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,47.3,1,control,NA,CRI2,2010,1,CRI2
2442,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,26.2,1,control,NA,CRI2,2010,1,CRI2
2443,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,41.2,1,control,NA,CRI2,2010,1,CRI2
2444,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,25.7,1,control,NA,CRI2,2010,1,CRI2
2445,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,44.9,1,control,NA,CRI2,2010,1,CRI2
2446,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,24.8,1,control,NA,CRI2,2010,1,CRI2
2447,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,27.9,1,control,NA,CRI2,2010,1,CRI2
2448,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,35,1,control,NA,CRI2,2010,1,CRI2
2449,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,39.5,1,control,NA,CRI2,2010,1,CRI2
2450,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,27.6,1,control,NA,CRI2,2010,1,CRI2
2451,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,47.9,1,control,NA,CRI2,2010,1,CRI2
2452,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,27.4,1,control,NA,CRI2,2010,1,CRI2
2453,5/27/2010,May,CR,I,2,CRI2,FREDRICK,20100527_CRI2_01_09,L,27.5,1,control,NA,CRI2,2010,1,CRI2
2454,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_10,D,NA,0,control,NA,CRI2,2010,1,CRI2
2455,5/27/2010,May,CR,I,2,CRI2,JENN,20100527_CRI2_01_10,L,NA,0,control,NA,CRI2,2010,1,CRI2
2456,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,D,NA,0,control,NA,CRI3,2010,1,CRI3
2457,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,36,1,control,NA,CRI3,2010,1,CRI3
2458,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,67,1,control,NA,CRI3,2010,1,CRI3
2459,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,36,1,control,NA,CRI3,2010,1,CRI3
2460,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,62,1,control,NA,CRI3,2010,1,CRI3
2461,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,42,1,control,NA,CRI3,2010,1,CRI3
2462,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,29,1,control,NA,CRI3,2010,1,CRI3
2463,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,43,1,control,NA,CRI3,2010,1,CRI3
2464,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,35,1,control,NA,CRI3,2010,1,CRI3
2465,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,33,1,control,NA,CRI3,2010,1,CRI3
2466,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,40,1,control,NA,CRI3,2010,1,CRI3
2467,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,42,1,control,NA,CRI3,2010,1,CRI3
2468,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_01,L,40,1,control,NA,CRI3,2010,1,CRI3
2469,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_02,D,NA,0,control,NA,CRI3,2010,1,CRI3
2470,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_02,L,NA,11,control,NA,CRI3,2010,1,CRI3
2471,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,D,NA,0,control,NA,CRI3,2010,1,CRI3
2472,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,31,1,control,NA,CRI3,2010,1,CRI3
2473,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,42.5,1,control,NA,CRI3,2010,1,CRI3
2474,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,34.6,1,control,NA,CRI3,2010,1,CRI3
2475,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,57.2,1,control,NA,CRI3,2010,1,CRI3
2476,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,36.2,1,control,NA,CRI3,2010,1,CRI3
2477,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,31,1,control,NA,CRI3,2010,1,CRI3
2478,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_03,L,24.9,1,control,NA,CRI3,2010,1,CRI3
2479,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_04,D,NA,0,control,NA,CRI3,2010,1,CRI3
2480,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_04,L,NA,0,control,NA,CRI3,2010,1,CRI3
2481,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,D,30,1,control,NA,CRI3,2010,1,CRI3
2482,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,42,1,control,NA,CRI3,2010,1,CRI3
2483,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,45,1,control,NA,CRI3,2010,1,CRI3
2484,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,30,1,control,NA,CRI3,2010,1,CRI3
2485,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,28,1,control,NA,CRI3,2010,1,CRI3
2486,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,42,1,control,NA,CRI3,2010,1,CRI3
2487,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,46,1,control,NA,CRI3,2010,1,CRI3
2488,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,35,1,control,NA,CRI3,2010,1,CRI3
2489,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,35,1,control,NA,CRI3,2010,1,CRI3
2490,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,35,1,control,NA,CRI3,2010,1,CRI3
2491,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,37,1,control,NA,CRI3,2010,1,CRI3
2492,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,18,1,control,NA,CRI3,2010,1,CRI3
2493,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,47,1,control,NA,CRI3,2010,1,CRI3
2494,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,36,1,control,NA,CRI3,2010,1,CRI3
2495,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,29,1,control,NA,CRI3,2010,1,CRI3
2496,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,25,1,control,NA,CRI3,2010,1,CRI3
2497,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,32,1,control,NA,CRI3,2010,1,CRI3
2498,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,35,1,control,NA,CRI3,2010,1,CRI3
2499,5/27/2010,May,CR,I,3,CRI3,JENN,20100527_CRI3_01_05,L,36,1,control,NA,CRI3,2010,1,CRI3
2500,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,D,32.8,1,control,NA,CRI3,2010,1,CRI3
2501,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,D,30.6,1,control,NA,CRI3,2010,1,CRI3
2502,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,34.2,1,control,NA,CRI3,2010,1,CRI3
2503,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,40.4,1,control,NA,CRI3,2010,1,CRI3
2504,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,36.7,1,control,NA,CRI3,2010,1,CRI3
2505,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,37.6,1,control,NA,CRI3,2010,1,CRI3
2506,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,24.2,1,control,NA,CRI3,2010,1,CRI3
2507,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,16.2,1,control,NA,CRI3,2010,1,CRI3
2508,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,33.5,1,control,NA,CRI3,2010,1,CRI3
2509,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,26,1,control,NA,CRI3,2010,1,CRI3
2510,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,36.4,1,control,NA,CRI3,2010,1,CRI3
2511,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,38.5,1,control,NA,CRI3,2010,1,CRI3
2512,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,44.3,1,control,NA,CRI3,2010,1,CRI3
2513,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,63.2,1,control,NA,CRI3,2010,1,CRI3
2514,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_06,L,54,1,control,NA,CRI3,2010,1,CRI3
2515,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,D,18.2,1,control,NA,CRI3,2010,1,CRI3
2516,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,D,43.2,1,control,NA,CRI3,2010,1,CRI3
2517,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,D,26.2,1,control,NA,CRI3,2010,1,CRI3
2518,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,D,58.9,1,control,NA,CRI3,2010,1,CRI3
2519,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,D,40,1,control,NA,CRI3,2010,1,CRI3
2520,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,33.2,1,control,NA,CRI3,2010,1,CRI3
2521,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,39.6,1,control,NA,CRI3,2010,1,CRI3
2522,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,37.7,1,control,NA,CRI3,2010,1,CRI3
2523,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,57.7,1,control,NA,CRI3,2010,1,CRI3
2524,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,39.4,1,control,NA,CRI3,2010,1,CRI3
2525,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,32,1,control,NA,CRI3,2010,1,CRI3
2526,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,30.7,1,control,NA,CRI3,2010,1,CRI3
2527,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,30.2,1,control,NA,CRI3,2010,1,CRI3
2528,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,23.9,1,control,NA,CRI3,2010,1,CRI3
2529,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,30.2,1,control,NA,CRI3,2010,1,CRI3
2530,5/27/2010,May,CR,I,3,CRI3,FREDRICK,20100527_CRI3_01_07,L,39,1,control,NA,CRI3,2010,1,CRI3
